threshold,acc,prec,recall,f1,fpr,fnr,tp,fp,tn,fn
0.0,0.5,0.49999999999833333,0.9999999999933334,0.6666666662192593,0.9999999999933334,0.0,150,150,0,0
0.005,0.87,0.8775510204021936,0.8599999999942667,0.8686868681810699,0.11999999999920001,0.13999999999906668,129,18,132,21
0.01,0.87,0.8775510204021936,0.8599999999942667,0.8686868681810699,0.11999999999920001,0.13999999999906668,129,18,132,21
0.015,0.87,0.8775510204021936,0.8599999999942667,0.8686868681810699,0.11999999999920001,0.13999999999906668,129,18,132,21
0.02,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.025,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.03,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.035,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.04,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.045,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.05,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.055,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.06,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.065,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.07,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.075,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.08,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.085,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.09,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.095,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.1,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.105,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.11,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.115,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.12,0.8666666666666667,0.8767123287611185,0.8533333333276445,0.8648648643591126,0.11999999999920001,0.1466666666656889,128,18,132,22
0.125,0.87,0.8827586206835673,0.8533333333276445,0.8677966096637517,0.11333333333257778,0.1466666666656889,128,17,133,22
0.13,0.87,0.8827586206835673,0.8533333333276445,0.8677966096637517,0.11333333333257778,0.1466666666656889,128,17,133,22
0.135,0.87,0.8827586206835673,0.8533333333276445,0.8677966096637517,0.11333333333257778,0.1466666666656889,128,17,133,22
0.14,0.87,0.8827586206835673,0.8533333333276445,0.8677966096637517,0.11333333333257778,0.1466666666656889,128,17,133,22
0.145,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.15,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.155,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.16,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.165,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.17,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.17500000000000002,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.18,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.185,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.19,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.195,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.2,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.20500000000000002,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.21,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.215,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.22,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.225,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.23,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.23500000000000001,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.24,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.245,0.8566666666666667,0.8794326241072381,0.8266666666611556,0.852233676470566,0.11333333333257778,0.1733333333321778,124,17,133,26
0.25,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.255,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.26,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.265,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.27,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.275,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.28,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.28500000000000003,0.86,0.8857142857079593,0.8266666666611556,0.8551724132878002,0.10666666666595556,0.1733333333321778,124,16,134,26
0.29,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.295,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.3,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.305,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.31,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.315,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.32,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.325,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.33,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.335,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.34,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.34500000000000003,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.35000000000000003,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.355,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.36,0.8166666666666667,0.9611650485343576,0.6599999999956,0.7826086951632426,0.02666666666648889,0.33999999999773334,99,4,146,51
0.365,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.37,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.375,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.38,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.385,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.39,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.395,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.4,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.405,0.8133333333333334,0.9607843137160708,0.6533333333289778,0.7777777772897456,0.02666666666648889,0.3466666666643556,98,4,146,52
0.41000000000000003,0.81,0.9603960395944515,0.6466666666623556,0.7729083660467612,0.02666666666648889,0.35333333333097783,97,4,146,53
0.41500000000000004,0.81,0.9603960395944515,0.6466666666623556,0.7729083660467612,0.02666666666648889,0.35333333333097783,97,4,146,53
0.42,0.81,0.9603960395944515,0.6466666666623556,0.7729083660467612,0.02666666666648889,0.35333333333097783,97,4,146,53
0.425,0.81,0.9603960395944515,0.6466666666623556,0.7729083660467612,0.02666666666648889,0.35333333333097783,97,4,146,53
0.43,0.8133333333333334,0.9699999999903,0.6466666666623556,0.775999999513792,0.01999999999986667,0.35333333333097783,97,3,147,53
0.435,0.8133333333333334,0.9699999999903,0.6466666666623556,0.775999999513792,0.01999999999986667,0.35333333333097783,97,3,147,53
0.44,0.81,0.9696969696871748,0.6399999999957334,0.7710843368641797,0.01999999999986667,0.3599999999976,96,3,147,54
0.445,0.81,0.9696969696871748,0.6399999999957334,0.7710843368641797,0.01999999999986667,0.3599999999976,96,3,147,54
0.45,0.81,0.9696969696871748,0.6399999999957334,0.7710843368641797,0.01999999999986667,0.3599999999976,96,3,147,54
0.455,0.81,0.9696969696871748,0.6399999999957334,0.7710843368641797,0.01999999999986667,0.3599999999976,96,3,147,54
0.46,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.465,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.47000000000000003,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.47500000000000003,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.48,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.485,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.49,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.495,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.5,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.505,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.51,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.515,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.52,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.525,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.53,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.535,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.54,0.8066666666666666,0.969387755092149,0.6333333333291111,0.7661290317738683,0.01999999999986667,0.36666666666422226,95,3,147,55
0.545,0.8033333333333333,0.9690721649384632,0.6266666666624889,0.7611336027557247,0.01999999999986667,0.37333333333084445,94,3,147,56
0.55,0.8033333333333333,0.9690721649384632,0.6266666666624889,0.7611336027557247,0.01999999999986667,0.37333333333084445,94,3,147,56
0.555,0.8033333333333333,0.9690721649384632,0.6266666666624889,0.7611336027557247,0.01999999999986667,0.37333333333084445,94,3,147,56
0.56,0.8066666666666666,0.979166666656467,0.6266666666624889,0.7642276417943022,0.013333333333244445,0.37333333333084445,94,2,148,56
0.5650000000000001,0.8066666666666666,0.979166666656467,0.6266666666624889,0.7642276417943022,0.013333333333244445,0.37333333333084445,94,2,148,56
0.5700000000000001,0.8033333333333333,0.9789473684107479,0.6199999999958667,0.7591836729883882,0.013333333333244445,0.3799999999974667,93,2,148,57
0.5750000000000001,0.8033333333333333,0.9789473684107479,0.6199999999958667,0.7591836729883882,0.013333333333244445,0.3799999999974667,93,2,148,57
0.58,0.8033333333333333,0.9789473684107479,0.6199999999958667,0.7591836729883882,0.013333333333244445,0.3799999999974667,93,2,148,57
0.585,0.8033333333333333,0.9789473684107479,0.6199999999958667,0.7591836729883882,0.013333333333244445,0.3799999999974667,93,2,148,57
0.59,0.8033333333333333,0.9789473684107479,0.6199999999958667,0.7591836729883882,0.013333333333244445,0.3799999999974667,93,2,148,57
0.595,0.8033333333333333,0.9789473684107479,0.6199999999958667,0.7591836729883882,0.013333333333244445,0.3799999999974667,93,2,148,57
0.6,0.8033333333333333,0.9789473684107479,0.6199999999958667,0.7591836729883882,0.013333333333244445,0.3799999999974667,93,2,148,57
0.605,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.61,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.615,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.62,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.625,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.63,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.635,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.64,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.645,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.65,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.655,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.66,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.665,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.67,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.675,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.68,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.685,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.6900000000000001,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.6950000000000001,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.7000000000000001,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.705,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.71,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.715,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.72,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.725,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.73,0.7966666666666666,0.9890109890001207,0.5999999999960001,0.7468879663287478,0.006666666666622223,0.3999999999973334,90,1,149,60
0.735,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.74,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.745,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.75,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.755,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.76,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.765,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.77,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.775,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.78,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.785,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.79,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
0.795,0.8,0.9999999999888889,0.5999999999960001,0.749999999525,0.0,0.3999999999973334,90,0,150,60
