recall,precision
1.0,0.5
0.9933333333333333,0.7563451776649747
0.9933333333333333,0.7602040816326531
0.9933333333333333,0.764102564102564
0.9933333333333333,0.772020725388601
0.9933333333333333,0.7760416666666666
0.98,0.9483870967741935
0.98,0.9545454545454546
0.98,0.9607843137254902
0.0,1.0
