threshold,acc,prec,recall,f1,fpr,fnr,tp,fp,tn,fn
0.0,0.5,0.49999999999833333,0.9999999999933334,0.6666666662192593,0.9999999999933334,0.0,150,150,0,0
0.005,0.79,0.7377049180287557,0.899999999994,0.8108108103108513,0.3199999999978667,0.09999999999933334,135,48,102,15
0.01,0.7866666666666666,0.7362637362596909,0.8933333333273779,0.8072289151624329,0.3199999999978667,0.10666666666595556,134,48,102,16
0.015,0.7866666666666666,0.7362637362596909,0.8933333333273779,0.8072289151624329,0.3199999999978667,0.10666666666595556,134,48,102,16
0.02,0.7866666666666666,0.7362637362596909,0.8933333333273779,0.8072289151624329,0.3199999999978667,0.10666666666595556,134,48,102,16
0.025,0.7866666666666666,0.7362637362596909,0.8933333333273779,0.8072289151624329,0.3199999999978667,0.10666666666595556,134,48,102,16
0.03,0.79,0.740331491708617,0.8933333333273779,0.8096676732155056,0.31333333333124447,0.10666666666595556,134,47,103,16
0.035,0.79,0.740331491708617,0.8933333333273779,0.8096676732155056,0.31333333333124447,0.10666666666595556,134,47,103,16
0.04,0.79,0.740331491708617,0.8933333333273779,0.8096676732155056,0.31333333333124447,0.10666666666595556,134,47,103,16
0.045,0.79,0.740331491708617,0.8933333333273779,0.8096676732155056,0.31333333333124447,0.10666666666595556,134,47,103,16
0.05,0.79,0.740331491708617,0.8933333333273779,0.8096676732155056,0.31333333333124447,0.10666666666595556,134,47,103,16
0.055,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.06,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.065,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.07,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.075,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.08,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.085,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.09,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.095,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.1,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.105,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.11,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.115,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
0.12,0.7933333333333333,0.7444444444403087,0.8933333333273779,0.8121212116204225,0.3066666666646222,0.10666666666595556,134,46,104,16
