recall,precision
1.0,0.5
0.9933333333333333,0.9141104294478528
0.9933333333333333,0.9197530864197531
0.9866666666666667,0.9426751592356688
0.9266666666666666,0.9858156028368794
0.92,0.9857142857142858
0.9066666666666666,0.9855072463768116
0.0,1.0
