recall,precision
1.0,0.5
0.94,0.8703703703703703
0.94,0.8757763975155279
0.94,0.88125
0.92,0.8961038961038961
0.92,0.9019607843137255
0.84,0.984375
0.8333333333333334,0.984251968503937
0.8266666666666667,0.9841269841269841
0.82,0.984
0.8133333333333334,0.9838709677419355
0.8,0.9917355371900827
0.7933333333333333,0.9916666666666667
0.7866666666666666,0.9915966386554622
0.78,0.9915254237288136
0.7733333333333333,0.9914529914529915
0.0,1.0
