recall,precision
1.0,0.5
0.9866666666666667,0.8604651162790697
0.9866666666666667,0.891566265060241
0.9866666666666667,0.896969696969697
0.9866666666666667,0.9024390243902439
0.96,0.9863013698630136
0.9533333333333334,0.9862068965517241
0.0,1.0
