recall,precision
1.0,0.5
0.94,0.8703703703703703
0.9266666666666666,0.896774193548387
0.9266666666666666,0.9025974025974026
0.8733333333333333,0.9492753623188406
0.8666666666666667,0.948905109489051
0.86,0.9485294117647058
0.8533333333333334,0.9481481481481482
0.8466666666666667,0.9477611940298507
0.8466666666666667,0.9548872180451128
0.84,0.9618320610687023
0.8333333333333334,0.9615384615384616
0.8266666666666667,0.9612403100775194
0.0,1.0
